# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
318733,3,10,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
323471,1,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
323471,116,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
323475,1,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
323472,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
323472,2,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
323472,41,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323470,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
323470,46,1,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
323470,76,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
323470,202,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
323474,1,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
323474,325,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
323473,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323473,204,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
301476,1,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301476,239,8,690,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/230
301476,787,9,440,HLT_PFJet140_v13/4,ONE,L1_SingleJet90/110
301480,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301480,8,9,440,HLT_PFJet140_v13/4,ONE,L1_SingleJet90/110
301472,1,0,0,HLT_PFJet140_v13/0,ONE,L1_SingleJet90/2500
301472,34,6,1500,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/500
301472,489,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301475,1,7,1080,HLT_PFJet140_v13/3,ONE,L1_SingleJet90/360
301473,1,7,360,HLT_PFJet140_v13/1,ONE,L1_SingleJet90/360
301474,1,7,360,HLT_PFJet140_v13/1,ONE,L1_SingleJet90/360
302328,1,0,0,HLT_PFJet140_v14/0,ONE,L1_SingleJet90/2500
302328,41,15,1080,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/360
302328,514,16,690,HLT_PFJet140_v14/3,ONE,L1_SingleJet90/230
323418,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323416,1,11,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
323416,19,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323423,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323422,None,None,1,HLT_PFJet140_v19,ONE,L1_SingleJet90
323414,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
323414,17,11,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
323419,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323421,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323417,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323413,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
323413,19,11,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
323413,20,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
323420,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
323415,1,11,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
298850,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
298850,28,11,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/700
305721,1,2,1500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/1500
305721,7,1,1500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/1500
305721,11,2,1500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/1500
323641,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
300226,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300226,38,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
300226,64,3,2970,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/990
300226,154,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
304625,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304625,49,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304625,56,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304625,65,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304625,382,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304626,1,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
321732,1,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
321732,107,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321732,382,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
321732,693,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
321732,1054,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
321729,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321728,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321730,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321730,196,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
321731,1,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
321735,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321735,4,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
322714,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322709,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322715,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322716,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322713,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
320369,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322484,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
322483,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
322485,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
322480,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322480,78,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
322480,290,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
322492,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322492,7,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
322492,300,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
322492,701,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
322487,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321759,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321759,5,6,750,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/750
321755,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321755,63,10,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321755,438,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321755,539,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
321760,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321760,3,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
321760,226,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
321758,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
321758,90,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
316749,None,None,1,HLT_PFJet140_v19,ONE,L1_SingleJet90
316740,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316757,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316758,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316758,267,4,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
316758,516,5,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
316758,781,6,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
316758,1089,7,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
316758,1602,8,1800,HLT_PFJet140_v19/3,ONE,L1_SingleJet90/600
316746,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322510,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
298831,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
298831,24,1,3000,HLT_PFJet140_v10/3,ONE,L1_SingleJet90/1000
298835,1,0,0,HLT_PFJet140_v10/0,ONE,L1_SingleJet90/0
302551,1,6,500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/500
302553,1,6,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
302555,1,6,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
302554,1,6,500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/500
302552,1,6,500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/500
302548,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
302548,40,5,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
302548,54,6,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
302549,None,None,1,HLT_PFJet140_v15,ONE,L1_SingleJet90
302550,1,6,500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/500
321818,1,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
321818,311,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
321820,1,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
321816,None,None,1,HLT_PFJet140_v19,ONE,L1_SingleJet90
321815,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321817,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321817,199,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
321817,519,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
321819,1,7,600,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/600
321813,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321813,213,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
324661,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
324645,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
325343,1,0,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/0
325343,25,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
325342,1,0,0,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/0
300742,1,0,0,HLT_PFJet140_v12/0,ONE,L1_SingleJet90/2500
300742,56,4,1800,HLT_PFJet140_v12/3,ONE,L1_SingleJet90/600
322204,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322204,14,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
322204,220,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
322204,473,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
322204,767,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
322204,1120,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
322201,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322222,1,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
305744,1,2,1500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/1500
305744,7,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
305947,1,2,1500,HLT_PFJet140_v15/1,ONE,L1_SingleJet90/1500
305947,10,11,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/0
305947,26,12,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/0
305947,33,13,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/0
305947,38,14,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/0
305947,46,15,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/0
305947,53,16,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/0
317930,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
319068,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
320328,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321149,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321149,269,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
321149,478,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321149,741,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
321149,1056,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
321149,1527,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
321917,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321917,179,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
321917,407,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321917,637,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
321919,1,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
320040,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
320040,48,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
320040,401,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
320038,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
320038,291,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
320038,495,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
320039,1,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
321796,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321794,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321795,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
324293,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
324293,161,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
324293,341,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
324293,611,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
324293,889,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
324293,1332,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
324293,2006,8,1500,HLT_PFJet140_v19/4,ONE,L1_SingleJet90/375
318070,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
321674,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
357888,1,2,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
356048,1,4,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357550,1,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357550,14,6,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357697,1,4,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357697,7,7,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357697,28,8,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357698,1,8,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357700,1,8,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357700,614,11,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
316440,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316441,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316442,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
356433,1,1,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
362482,1,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362487,1,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362484,None,None,1,HLT_PFJet140_v21,ONE,L1_SingleJet90
362469,1,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362485,1,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
355865,1,11,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
355865,5,16,0,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/0
357802,1,9,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357802,96,3,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357802,125,8,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357802,137,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
355101,1,2,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/0
355102,1,2,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/0
355118,1,2,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/0
359156,1,3,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
361320,1,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361320,13,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361320,204,7,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361320,266,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361319,1,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361319,171,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,1,3,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,26,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,29,7,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,32,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,43,7,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,67,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,210,7,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361318,226,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
356432,1,1,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
356949,1,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
356953,1,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
356954,1,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
319606,1,0,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/0
319606,14,1,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
319606,18,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
319606,22,3,1200,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1200
319606,27,4,1050,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1050
319606,30,5,900,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/900
319606,34,6,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
319606,37,7,1200,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/600
319606,41,8,1500,HLT_PFJet140_v19/4,ONE,L1_SingleJet90/375
319606,45,9,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
319606,48,10,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
319606,50,11,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
355680,1,12,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
355441,1,7,0,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/0
355442,1,7,0,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/0
356531,1,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357447,1,6,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357447,46,9,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357479,1,6,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357479,32,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357479,38,1,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357479,308,5,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
357479,343,6,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
315689,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315687,1,1,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315687,7,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315688,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
315690,1,2,1500,HLT_PFJet140_v17/1,ONE,L1_SingleJet90/1500
316839,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316839,18,3,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316839,23,11,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
316799,1,0,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/1
316797,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316798,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316808,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316808,24,3,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
316808,26,11,1500,HLT_PFJet140_v19/2,ONE,L1_SingleJet90/750
319623,1,0,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/0
319623,7,1,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
319625,1,0,0,HLT_PFJet140_v19/0,ONE,L1_SingleJet90/0
319625,7,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322704,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322705,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
322707,1,2,1500,HLT_PFJet140_v19/1,ONE,L1_SingleJet90/1500
356431,1,1,1500,HLT_PFJet140_v20/1,ONE,L1_SingleJet90/1500
361280,1,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361283,1,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361284,1,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361269,1,3,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361270,1,3,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361271,1,3,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361272,1,3,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361272,93,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
361272,107,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362091,1,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362091,464,7,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362091,496,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362091,663,9,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362091,744,10,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362091,970,12,3000,HLT_PFJet140_v21/2,ONE,L1_SingleJet90/1500
362091,1328,13,3000,HLT_PFJet140_v21/2,ONE,L1_SingleJet90/1500
362085,1,3,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362085,51,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362085,54,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362085,58,7,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362085,61,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362087,1,6,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,1,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,655,9,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,659,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,680,10,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,783,11,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,856,9,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,872,11,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,873,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,879,9,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,888,10,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,891,11,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,907,12,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,959,13,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362696,1130,14,3000,HLT_PFJet140_v21/2,ONE,L1_SingleJet90/1500
362696,1474,15,3000,HLT_PFJet140_v21/2,ONE,L1_SingleJet90/1500
362697,1,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362698,1,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362698,7,15,3000,HLT_PFJet140_v21/2,ONE,L1_SingleJet90/1500
362698,126,17,3000,HLT_PFJet140_v21/2,ONE,L1_SingleJet90/1500
362695,1,0,0,HLT_PFJet140_v21/0,ONE,L1_SingleJet90/0
362695,5,5,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
362695,89,8,1500,HLT_PFJet140_v21/1,ONE,L1_SingleJet90/1500
304672,1,6,1500,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/500
304671,1,0,0,HLT_PFJet140_v15/0,ONE,L1_SingleJet90/2500
304671,41,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304671,360,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304671,362,1,3000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1500
304671,434,2,2400,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1200
304671,544,3,2000,HLT_PFJet140_v15/2,ONE,L1_SingleJet90/1000
304671,612,4,2310,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/770
304671,679,5,1860,HLT_PFJet140_v15/3,ONE,L1_SingleJet90/620
