,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
6,361240,675,13,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361272,1,3,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
1,361272,93,5,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
2,361272,107,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361280,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361283,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361284,1,6,275505.0,HLT_PFJet40_v23/15,ONE,L1_ZeroBias/18367.00
0,361297,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361297,34,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361297,321,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361297,342,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361297,803,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361297,886,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361303,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361303,27,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361303,30,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361303,38,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361303,40,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361303,65,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361303,70,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,361303,104,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
8,361303,108,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
9,361303,945,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
10,361303,1050,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
11,361303,1210,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
12,361303,1341,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
13,361303,1583,11,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
14,361303,1586,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
15,361303,1921,13,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361318,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361318,26,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361318,29,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361318,32,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361318,43,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361318,67,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361318,210,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,361318,226,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361319,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361319,171,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361320,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361320,13,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361320,204,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361320,266,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361333,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361333,28,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361333,30,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361333,61,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361333,65,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361333,67,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361333,71,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361361,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361361,52,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361361,60,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361361,98,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361362,1,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361363,1,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361363,8,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361365,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361366,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361366,134,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361366,177,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361400,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361400,68,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361400,79,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361400,88,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361400,98,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361417,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361417,51,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361417,627,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361417,703,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361417,931,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361417,1011,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361417,1174,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,361417,1245,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
8,361417,1548,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361443,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361443,72,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361443,81,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361443,144,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361443,154,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361443,234,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361443,236,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,361443,938,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
8,361443,998,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
9,361443,1157,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
10,361443,1273,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
11,361443,1497,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
12,361443,1844,13,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
13,361443,2214,15,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
14,361443,2232,16,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361468,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361468,39,4,607470.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/20249.00
2,361468,294,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361468,356,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361468,382,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361468,1033,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361468,1132,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,361468,1280,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
8,361468,1399,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
9,361468,1631,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361475,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361475,78,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361475,85,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361475,861,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361475,897,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361475,1032,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361475,1223,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361512,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361512,88,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361512,132,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361512,828,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361512,908,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361512,1075,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361512,1190,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,361512,1430,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361569,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361569,49,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361569,89,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361569,102,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361573,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361573,5,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361573,91,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361579,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361579,66,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361579,765,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361579,844,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361580,1,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361580,70,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361580,156,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361957,1,6,405390.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/13513.00
1,361957,815,13,405390.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/13513.00
0,361971,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361971,86,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,361971,108,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361971,113,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,361971,885,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,361971,956,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,361971,1090,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,361971,1202,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
8,361971,1428,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
9,361971,1739,13,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
10,361971,2123,15,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361989,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,361989,42,4,607470.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/20249.00
2,361989,57,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,361989,74,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361990,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,361994,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362058,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362058,69,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362058,76,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362058,85,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362058,93,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,362058,96,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,362058,108,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362059,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362060,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362061,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362062,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362063,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362063,11,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362063,28,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362064,1,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362064,94,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362064,205,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362064,407,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362064,825,13,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362087,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362091,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362091,464,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362091,496,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362091,663,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362091,744,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,362091,970,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,362091,1328,13,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362104,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362104,75,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362104,124,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362105,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362106,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362107,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362107,74,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362107,80,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362107,393,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362107,428,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,362107,495,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,362107,570,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,362107,691,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362148,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362148,95,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362153,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362154,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362154,6,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362154,46,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362154,127,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362154,262,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,362154,394,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,362154,610,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362159,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362161,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362161,76,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362163,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362166,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362166,27,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362167,1,6,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362167,369,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362167,470,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362167,577,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362167,585,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,362167,635,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362437,1,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362437,4,2,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362437,12,0,0.0,HLT_PFJet40_v23/0,ONE,L1_ZeroBias/18367.00
3,362437,26,1,0.0,HLT_PFJet40_v23/0,ONE,L1_ZeroBias/20249.00
4,362437,73,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362439,1,1,0.0,HLT_PFJet40_v23/0,ONE,L1_ZeroBias/20249.00
1,362439,8,3,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362439,15,2,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362439,35,1,0.0,HLT_PFJet40_v23/0,ONE,L1_ZeroBias/20249.00
4,362439,249,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,362439,282,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,362439,328,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
7,362439,389,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
8,362439,475,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
9,362439,735,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
10,362439,819,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
11,362439,926,11,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
12,362439,986,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
13,362439,989,11,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
14,362439,1056,12,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
15,362439,1281,14,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362597,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362597,127,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362614,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362614,35,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362614,89,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362614,97,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362614,142,4,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362615,1,4,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362615,17,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362616,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362616,74,6,607470.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/20249.00
0,362617,1,6,607470.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/20249.00
0,362618,1,6,607470.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/20249.00
1,362618,29,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362618,124,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362653,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362653,42,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362653,70,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362653,103,7,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362653,123,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
5,362653,145,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
6,362653,169,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362654,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362655,1,5,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362655,3,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362657,1,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
1,362657,6,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
2,362657,36,8,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
3,362657,154,9,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
4,362657,182,10,551010.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/18367.00
0,362695,1,0,0.0,HLT_PFJet40_v23/0,ONE,L1_ZeroBias/17837.00
1,362695,5,5,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
2,362695,89,8,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
0,362696,1,8,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
1,362696,655,9,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
2,362696,659,8,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
3,362696,680,10,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
4,362696,783,11,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
5,362696,856,9,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
6,362696,872,11,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
7,362696,873,8,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
8,362696,879,9,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
9,362696,888,10,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
10,362696,891,11,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
11,362696,907,12,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
12,362696,959,13,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
13,362696,1130,14,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
14,362696,1474,15,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
0,362698,1,5,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
1,362698,7,15,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
2,362698,126,17,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
0,362720,1,5,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
1,362720,80,6,607470.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/20249.00
2,362720,148,8,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
3,362720,175,9,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
4,362720,190,10,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
5,362720,193,9,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
6,362720,325,8,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
0,362727,1,8,535110.0,HLT_PFJet40_v23/30,ONE,L1_ZeroBias/17837.00
