,# run,cmsls,totprescval,hltpath/prescval
371,382580,1011,16.0,HLT_DiPFJetAve400_v24/16
372,382580,1118,16.0,HLT_DiPFJetAve400_v24/16
373,382580,1564,16.0,HLT_DiPFJetAve400_v24/16
374,382594,1,16.0,HLT_DiPFJetAve400_v24/16
375,382594,1130,16.0,HLT_DiPFJetAve400_v24/16
376,382594,1265,16.0,HLT_DiPFJetAve400_v24/16
377,382595,1,16.0,HLT_DiPFJetAve400_v24/16
378,382595,381,16.0,HLT_DiPFJetAve400_v24/16
379,382595,696,16.0,HLT_DiPFJetAve400_v24/16
380,382617,1,16.0,HLT_DiPFJetAve400_v24/16
381,382617,105,16.0,HLT_DiPFJetAve400_v24/16
382,382617,169,16.0,HLT_DiPFJetAve400_v24/16
383,382617,194,16.0,HLT_DiPFJetAve400_v24/16
384,382617,209,16.0,HLT_DiPFJetAve400_v24/16
385,382626,1,16.0,HLT_DiPFJetAve400_v24/16
386,382649,1,16.0,HLT_DiPFJetAve400_v24/16
387,382649,43,16.0,HLT_DiPFJetAve400_v24/16
388,382649,52,16.0,HLT_DiPFJetAve400_v24/16
389,382649,68,16.0,HLT_DiPFJetAve400_v24/16
390,382649,88,16.0,HLT_DiPFJetAve400_v24/16
391,382650,1,16.0,HLT_DiPFJetAve400_v24/16
392,382654,1,16.0,HLT_DiPFJetAve400_v24/16
393,382654,1189,16.0,HLT_DiPFJetAve400_v24/16
394,382654,1392,16.0,HLT_DiPFJetAve400_v24/16
395,382654,1445,16.0,HLT_DiPFJetAve400_v24/16
396,382655,1,16.0,HLT_DiPFJetAve400_v24/16
397,382655,66,16.0,HLT_DiPFJetAve400_v24/16
398,382656,1,16.0,HLT_DiPFJetAve400_v24/16
399,382656,101,16.0,HLT_DiPFJetAve400_v24/16
400,382679,1,16.0,HLT_DiPFJetAve400_v24/16
401,382684,1,16.0,HLT_DiPFJetAve400_v24/16
402,382684,1112,16.0,HLT_DiPFJetAve400_v24/16
403,382685,1,16.0,HLT_DiPFJetAve400_v24/16
404,382685,22,16.0,HLT_DiPFJetAve400_v24/16
405,382685,112,16.0,HLT_DiPFJetAve400_v24/16
406,382685,370,16.0,HLT_DiPFJetAve400_v24/16
407,382686,1,16.0,HLT_DiPFJetAve400_v24/16
408,382725,1,16.0,HLT_DiPFJetAve400_v24/16
409,382729,1,16.0,HLT_DiPFJetAve400_v24/16
410,382730,1,16.0,HLT_DiPFJetAve400_v24/16
411,382749,1,16.0,HLT_DiPFJetAve400_v24/16
412,382750,1,16.0,HLT_DiPFJetAve400_v24/16
413,382751,1,16.0,HLT_DiPFJetAve400_v24/16
414,382752,1,16.0,HLT_DiPFJetAve400_v24/16
415,382752,696,16.0,HLT_DiPFJetAve400_v24/16
416,382752,706,16.0,HLT_DiPFJetAve400_v24/16
417,382769,1,16.0,HLT_DiPFJetAve400_v24/16
418,382769,984,16.0,HLT_DiPFJetAve400_v24/16
419,382769,1094,16.0,HLT_DiPFJetAve400_v24/16
420,382769,1159,16.0,HLT_DiPFJetAve400_v24/16
421,382769,1426,16.0,HLT_DiPFJetAve400_v24/16
422,382770,1,16.0,HLT_DiPFJetAve400_v24/16
423,382770,352,16.0,HLT_DiPFJetAve400_v24/16
424,382791,1,16.0,HLT_DiPFJetAve400_v24/16
425,382791,35,16.0,HLT_DiPFJetAve400_v24/16
426,382791,134,16.0,HLT_DiPFJetAve400_v24/16
427,382792,1,16.0,HLT_DiPFJetAve400_v24/16
428,382794,1,16.0,HLT_DiPFJetAve400_v24/16
429,382795,1,16.0,HLT_DiPFJetAve400_v24/16
430,382799,1,16.0,HLT_DiPFJetAve400_v24/16
431,382810,1,16.0,HLT_DiPFJetAve400_v24/16
432,382811,1,16.0,HLT_DiPFJetAve400_v24/16
433,382830,1,16.0,HLT_DiPFJetAve400_v24/16
434,382834,1,16.0,HLT_DiPFJetAve400_v24/16
435,382856,1,16.0,HLT_DiPFJetAve400_v24/16
436,382878,1,16.0,HLT_DiPFJetAve400_v24/16
437,382913,1,16.0,HLT_DiPFJetAve400_v24/16
438,382913,1118,16.0,HLT_DiPFJetAve400_v24/16
439,382913,1185,16.0,HLT_DiPFJetAve400_v24/16
440,382913,1300,16.0,HLT_DiPFJetAve400_v24/16
441,382913,1514,16.0,HLT_DiPFJetAve400_v24/16
442,382913,1940,16.0,HLT_DiPFJetAve400_v24/16
443,382921,1,16.0,HLT_DiPFJetAve400_v24/16
444,382921,1142,16.0,HLT_DiPFJetAve400_v24/16
445,382922,1,16.0,HLT_DiPFJetAve400_v24/16
446,382922,5,16.0,HLT_DiPFJetAve400_v24/16
447,382922,27,16.0,HLT_DiPFJetAve400_v24/16
448,382923,1,16.0,HLT_DiPFJetAve400_v24/16
449,382924,1,16.0,HLT_DiPFJetAve400_v24/16
450,382924,15,16.0,HLT_DiPFJetAve400_v24/16
451,382924,144,16.0,HLT_DiPFJetAve400_v24/16
452,382924,225,16.0,HLT_DiPFJetAve400_v24/16
453,382937,1,16.0,HLT_DiPFJetAve400_v24/16
454,382960,1,16.0,HLT_DiPFJetAve400_v24/16
455,383028,1,16.0,HLT_DiPFJetAve400_v24/16
456,383034,1,16.0,HLT_DiPFJetAve400_v24/16
457,383035,1,16.0,HLT_DiPFJetAve400_v24/16
458,383036,1,16.0,HLT_DiPFJetAve400_v24/16
459,383134,1,16.0,HLT_DiPFJetAve400_v24/16
460,383148,1,16.0,HLT_DiPFJetAve400_v24/16
461,383148,3,16.0,HLT_DiPFJetAve400_v24/16
